Datetime,Open,High,Low,Close,% Change,Volume
2022-10-21 14:30:00,212.89,213.78,212.32,213.58,0.32%,5775515
2022-10-21 15:30:00,213.57,214.66,213.47,214.5,0.44%,6492502
2022-10-24 09:30:00,205.8,206.54,198.6,199.85,-2.89%,35724552
2022-10-24 10:30:00,199.73,205.03,199.55,204.59,2.43%,16364059
2022-10-24 11:30:00,204.5,207.01,203.19,205.97,0.72%,10415087
2022-10-24 12:30:00,206.08,207.68,205.67,206.32,0.12%,8842775
2022-10-24 13:30:00,206.3,208.39,205.76,207.89,0.77%,7756308
2022-10-24 14:30:00,207.88,212.64,207.55,212.64,2.29%,10967532
2022-10-24 15:30:00,212.72,213.44,210.68,211.25,-0.69%,8222781
2022-10-25 09:30:00,210.0,220.16,210.0,219.7,4.62%,25976071
2022-10-25 10:30:00,219.77,222.75,218.18,222.11,1.06%,15763523
2022-10-25 11:30:00,222.09,224.3,221.59,223.9,0.81%,12264439
2022-10-25 12:30:00,223.9,224.2,219.29,220.42,-1.55%,12092095
2022-10-25 13:30:00,220.9,222.26,218.21,221.99,0.49%,12385645
2022-10-25 14:30:00,221.95,222.94,221.24,222.83,0.40%,8687878
2022-10-25 15:30:00,222.83,223.0,222.08,222.41,-0.19%,5816530
2022-10-26 09:30:00,219.82,228.43,218.31,227.84,3.65%,26342279
2022-10-26 10:30:00,227.84,230.49,227.51,229.74,0.83%,14607801
2022-10-26 11:30:00,229.83,230.0,227.69,229.24,-0.26%,8111738
2022-10-26 12:30:00,229.2,229.93,224.65,224.7,-1.96%,8791580
2022-10-26 13:30:00,224.77,228.09,224.03,225.64,0.39%,8592641
2022-10-26 14:30:00,225.66,226.54,224.41,225.73,0.03%,7095302
2022-10-26 15:30:00,225.67,225.84,222.8,224.64,-0.46%,8690423
2022-10-27 09:30:00,229.22,233.69,223.68,226.03,-1.39%,23789825
2022-10-27 10:30:00,226.05,227.33,222.92,224.91,-0.50%,9166904
2022-10-27 11:30:00,224.94,226.31,223.65,223.77,-0.52%,6095647
2022-10-27 12:30:00,223.76,227.25,223.76,225.75,0.89%,5537217
2022-10-27 13:30:00,225.83,226.29,224.29,225.22,-0.27%,3927961
2022-10-27 14:30:00,225.24,226.28,224.12,225.92,0.30%,5843125
2022-10-27 15:30:00,225.96,226.26,224.64,225.09,-0.39%,3712697
2022-10-28 09:30:00,225.09,227.06,216.4,220.72,-1.94%,22558757
2022-10-28 10:30:00,221.06,224.1,219.75,223.59,1.14%,11145643
2022-10-28 11:30:00,223.82,226.37,222.07,226.32,1.12%,8484643
2022-10-28 12:30:00,226.3,226.56,224.44,225.35,-0.42%,5223291
2022-10-28 13:30:00,225.44,227.84,225.27,227.42,0.88%,5496837
2022-10-28 14:30:00,227.36,228.85,226.74,227.74,0.17%,7029535
2022-10-28 15:30:00,227.61,228.64,227.61,228.52,0.40%,4672984
2022-10-31 09:30:00,226.02,228.81,222.82,223.66,-1.04%,16065483
2022-10-31 10:30:00,223.58,226.63,221.95,226.34,1.23%,9251065
2022-10-31 11:30:00,226.31,228.01,225.88,227.07,0.34%,8383300
2022-10-31 12:30:00,227.01,229.14,225.39,228.98,0.87%,7000543
2022-10-31 13:30:00,228.88,229.64,228.08,228.94,0.03%,6817682
2022-10-31 14:30:00,228.9,229.78,227.44,228.0,-0.39%,6261171
2022-10-31 15:30:00,227.9,228.78,227.26,227.49,-0.18%,4524145
2022-11-01 09:30:00,234.48,237.26,229.54,231.95,-1.08%,24001712
2022-11-01 10:30:00,232.25,232.39,229.01,230.0,-0.97%,9567491
2022-11-01 11:30:00,229.81,230.71,228.03,229.57,-0.10%,6669828
2022-11-01 12:30:00,229.47,230.14,228.28,228.92,-0.24%,5458637
2022-11-01 13:30:00,228.89,229.0,227.42,228.23,-0.29%,5227266
2022-11-01 14:30:00,228.19,229.34,227.76,228.11,-0.04%,5819835
2022-11-01 15:30:00,228.28,228.43,227.53,227.87,-0.18%,3258743
2022-11-02 09:30:00,225.75,227.79,223.42,225.65,-0.04%,8938811
2022-11-02 10:30:00,225.75,226.07,223.18,223.93,-0.81%,5087459
2022-11-02 11:30:00,224.04,224.54,222.08,222.11,-0.86%,4006852
2022-11-02 12:30:00,222.08,222.59,221.31,221.89,-0.09%,3959747
2022-11-02 13:30:00,221.88,226.84,221.01,226.35,2.01%,9775076
2022-11-02 14:30:00,226.49,226.74,215.79,216.77,-4.29%,16358617
2022-11-02 15:30:00,216.64,217.23,214.88,214.93,-0.79%,7497179
2022-11-03 09:30:00,211.34,218.86,210.52,218.86,3.56%,18526499
2022-11-03 10:30:00,218.75,221.12,216.63,216.64,-0.96%,10007876
2022-11-03 11:30:00,216.59,217.25,214.59,215.56,-0.48%,7302674
2022-11-03 12:30:00,215.49,216.92,214.62,215.41,-0.04%,5759460
2022-11-03 13:30:00,215.31,216.41,214.63,216.28,0.45%,4484596
2022-11-03 14:30:00,216.24,216.94,215.69,216.57,0.15%,4211224
2022-11-03 15:30:00,216.55,217.65,215.3,215.38,-0.54%,4030381
2022-11-04 09:30:00,222.6,223.8,216.92,221.79,-0.36%,16927666
2022-11-04 10:30:00,221.81,223.36,218.7,218.83,-1.34%,9240759
2022-11-04 11:30:00,218.85,218.88,209.68,210.87,-3.65%,18231252
2022-11-04 12:30:00,210.84,211.0,203.3,204.83,-2.85%,18077169
2022-11-04 13:30:00,204.83,206.12,203.08,205.77,0.46%,11414204
2022-11-04 14:30:00,205.77,208.7,205.06,206.71,0.46%,12545180
2022-11-04 15:30:00,206.71,207.59,206.12,207.48,0.37%,8697141
2022-11-07 09:30:00,208.65,208.9,200.13,200.32,-3.99%,24358381
2022-11-07 10:30:00,200.35,201.2,197.48,199.84,-0.25%,19165277
2022-11-07 11:30:00,199.84,200.66,196.66,199.24,-0.30%,14672141
2022-11-07 12:30:00,199.19,199.6,198.0,199.02,-0.09%,7581088
2022-11-07 13:30:00,199.02,200.0,197.75,199.46,0.22%,7434375
2022-11-07 14:30:00,199.48,200.0,198.6,198.73,-0.38%,8722715
2022-11-07 15:30:00,198.7,199.01,197.0,197.06,-0.83%,8566097
2022-11-08 09:30:00,194.02,194.1,186.75,188.99,-2.59%,37355222
2022-11-08 10:30:00,188.97,193.4,187.88,193.22,2.25%,19271767
2022-11-08 11:30:00,193.21,195.02,192.21,194.26,0.54%,16743713
2022-11-08 12:30:00,194.25,195.2,191.83,192.3,-1.01%,12652067
2022-11-08 13:30:00,192.29,194.85,189.18,189.35,-1.53%,13503076
2022-11-08 14:30:00,189.31,191.98,188.93,191.91,1.37%,14052909
2022-11-08 15:30:00,191.91,192.47,191.22,191.28,-0.33%,10571999
2022-11-09 09:30:00,190.77,195.89,187.17,190.96,0.10%,30448176
2022-11-09 10:30:00,190.98,191.17,187.35,187.61,-1.77%,13595787
2022-11-09 11:30:00,187.6,188.59,184.55,185.65,-1.04%,12837650
2022-11-09 12:30:00,185.66,185.9,180.07,180.25,-2.92%,15942503
2022-11-09 13:30:00,180.25,181.67,178.01,181.55,0.72%,23171237
2022-11-09 14:30:00,181.55,181.59,179.12,180.03,-0.84%,13711863
2022-11-09 15:30:00,180.02,180.92,177.12,177.6,-1.34%,12592677
2022-11-10 09:30:00,189.9,190.15,180.03,188.49,-0.74%,53047591
2022-11-10 10:30:00,188.49,189.67,185.32,189.0,0.27%,17128951
2022-11-10 11:30:00,188.99,191.0,188.61,190.27,0.67%,15138389
2022-11-10 12:30:00,190.29,190.3,186.83,188.08,-1.16%,10143205
2022-11-10 13:30:00,188.1,188.94,186.06,186.96,-0.61%,7732433
2022-11-10 14:30:00,186.95,188.5,185.11,188.29,0.71%,11928336
2022-11-10 15:30:00,188.27,190.83,187.77,190.61,1.24%,10928927
2022-11-11 09:30:00,186.0,193.86,182.59,192.45,3.47%,35865625
2022-11-11 10:30:00,192.48,193.0,188.11,188.28,-2.18%,17683303
2022-11-11 11:30:00,188.28,192.46,187.57,191.73,1.83%,12113899
2022-11-11 12:30:00,191.76,196.22,190.51,195.35,1.87%,14101925
2022-11-11 13:30:00,195.34,196.46,193.92,196.44,0.56%,12816406
2022-11-11 14:30:00,196.37,196.52,193.37,194.92,-0.74%,11632611
2022-11-11 15:30:00,194.91,196.28,194.3,195.88,0.50%,6887386
2022-11-14 09:30:00,192.77,194.85,186.34,190.42,-1.22%,26951588
2022-11-14 10:30:00,190.49,193.08,188.88,189.12,-0.72%,14258916
2022-11-14 11:30:00,189.12,194.75,189.09,193.68,2.41%,13032922
2022-11-14 12:30:00,193.68,195.73,192.78,195.47,0.92%,9883154
2022-11-14 13:30:00,195.47,195.5,193.08,194.05,-0.73%,8225744
2022-11-14 14:30:00,194.06,194.18,191.95,192.7,-0.70%,10163207
2022-11-14 15:30:00,192.73,192.93,190.5,190.95,-0.92%,6978494
2022-11-15 09:30:00,195.88,200.82,194.41,200.09,2.15%,30390449
2022-11-15 10:30:00,200.12,200.53,197.03,198.4,-0.86%,13384989
2022-11-15 11:30:00,198.42,199.44,197.21,197.85,-0.29%,7324314
2022-11-15 12:30:00,197.83,198.64,194.27,194.65,-1.61%,8176771
2022-11-15 13:30:00,194.55,195.76,192.06,195.26,0.36%,14310105
2022-11-15 14:30:00,195.25,195.45,192.68,194.32,-0.48%,8440147
2022-11-15 15:30:00,194.35,194.59,193.24,194.46,0.06%,5097278
2022-11-16 09:30:00,191.51,192.57,187.09,188.17,-1.74%,20762620
2022-11-16 10:30:00,188.18,190.09,186.88,188.78,0.32%,12063482
2022-11-16 11:30:00,188.8,189.5,187.73,188.16,-0.34%,6503088
2022-11-16 12:30:00,188.13,189.66,187.88,188.37,0.13%,5302905
2022-11-16 13:30:00,188.37,188.62,187.0,187.79,-0.31%,5640954
2022-11-16 14:30:00,187.8,187.81,185.66,186.16,-0.87%,8168327
2022-11-16 15:30:00,186.17,187.47,185.79,186.94,0.41%,5103934
2022-11-17 09:30:00,183.96,186.16,182.3,184.87,0.50%,19780282
2022-11-17 10:30:00,184.85,185.34,182.65,183.62,-0.67%,8319004
2022-11-17 11:30:00,183.6,185.27,183.12,183.88,0.16%,7205986
2022-11-17 12:30:00,183.88,185.35,183.36,184.75,0.47%,5064328
2022-11-17 13:30:00,184.78,185.83,182.35,182.46,-1.26%,6988621
2022-11-17 14:30:00,182.54,182.68,180.9,181.37,-0.64%,9333571
2022-11-17 15:30:00,181.35,183.25,181.17,183.18,1.01%,5251805
2022-11-18 09:30:00,185.05,185.19,177.32,178.35,-3.62%,24324119
2022-11-18 10:30:00,178.36,179.66,176.55,178.55,0.11%,12982595
2022-11-18 11:30:00,178.59,178.7,176.98,177.55,-0.58%,9142725
2022-11-18 12:30:00,177.52,179.63,177.43,179.47,1.10%,6872178
2022-11-18 13:30:00,179.48,179.5,177.96,178.15,-0.74%,5714183
2022-11-18 14:30:00,178.12,180.48,177.88,180.29,1.22%,8064143
2022-11-18 15:30:00,180.29,180.83,179.7,180.2,-0.05%,5939139
2022-11-21 09:30:00,175.85,176.77,173.01,173.01,-1.61%,22756379
2022-11-21 10:30:00,173.05,173.32,170.0,172.01,-0.60%,16715840
2022-11-21 11:30:00,171.97,172.04,168.52,168.76,-1.86%,11782710
2022-11-21 12:30:00,168.79,170.37,168.69,169.86,0.63%,9432251
2022-11-21 13:30:00,169.86,170.32,168.04,168.13,-1.02%,8251482
2022-11-21 14:30:00,168.13,169.21,167.54,168.07,-0.04%,10987404
2022-11-21 15:30:00,168.08,168.73,167.58,167.87,-0.12%,9000556
2022-11-22 09:30:00,168.63,170.92,166.19,168.87,0.14%,30140757
2022-11-22 10:30:00,168.89,170.08,167.51,168.8,-0.05%,12139273
2022-11-22 11:30:00,168.82,169.33,167.52,168.65,-0.10%,7337578
2022-11-22 12:30:00,168.66,169.5,168.02,169.29,0.37%,5426695
2022-11-22 13:30:00,169.31,169.4,167.42,168.12,-0.70%,6696288
2022-11-22 14:30:00,168.14,169.73,167.78,169.59,0.86%,8243587
2022-11-22 15:30:00,169.58,170.01,169.32,169.91,0.19%,6095277
2022-11-23 09:30:00,173.57,179.49,172.5,179.05,3.16%,32470153
2022-11-23 10:30:00,179.07,181.42,178.71,180.84,0.99%,18187833
2022-11-23 11:30:00,180.85,180.94,178.35,179.36,-0.83%,12909601
2022-11-23 12:30:00,179.37,179.8,177.58,178.95,-0.23%,9283295
2022-11-23 13:30:00,178.97,182.38,178.85,181.93,1.65%,13378396
2022-11-23 14:30:00,181.92,183.62,181.21,183.11,0.65%,12878534
2022-11-23 15:30:00,183.1,183.4,182.56,183.29,0.10%,7359730
2022-11-25 09:30:00,185.06,185.2,180.63,183.31,-0.95%,26598363
2022-11-25 10:30:00,183.32,184.22,182.05,182.16,-0.63%,10681828
2022-11-25 11:30:00,182.17,182.99,181.95,182.94,0.42%,7174677
2022-11-25 12:30:00,182.95,182.98,182.3,182.86,-0.05%,4426383
2022-11-28 09:30:00,179.96,186.27,179.0,184.16,2.34%,25216827
2022-11-28 10:30:00,184.17,187.29,183.64,186.98,1.52%,14230197
2022-11-28 11:30:00,186.99,188.47,186.34,187.02,0.02%,13846562
2022-11-28 12:30:00,187.02,188.42,185.65,186.11,-0.49%,9575904
2022-11-28 13:30:00,186.09,186.21,182.85,183.68,-1.30%,11481680
2022-11-28 14:30:00,183.68,184.46,182.66,182.93,-0.41%,9552076
2022-11-28 15:30:00,182.92,183.74,182.77,182.92,0,6529977
2022-11-29 09:30:00,184.99,185.99,181.45,185.86,0.47%,23992610
2022-11-29 10:30:00,185.9,186.38,182.22,183.03,-1.54%,16531289
2022-11-29 11:30:00,183.03,183.61,181.55,182.58,-0.24%,9935176
2022-11-29 12:30:00,182.59,183.51,180.67,180.67,-1.05%,7287837
2022-11-29 13:30:00,180.67,181.09,179.18,180.28,-0.22%,10348072
2022-11-29 14:30:00,180.31,180.59,178.75,180.22,-0.05%,8207695
2022-11-29 15:30:00,180.25,181.0,179.89,180.82,0.32%,5060082
2022-11-30 09:30:00,182.43,185.46,182.36,184.72,1.25%,20245880
2022-11-30 10:30:00,184.7,184.95,181.72,182.15,-1.38%,9575466
2022-11-30 11:30:00,182.13,183.3,180.63,181.3,-0.46%,7909279
2022-11-30 12:30:00,181.26,182.88,181.0,182.49,0.68%,5275330
2022-11-30 13:30:00,182.49,190.68,181.55,190.53,4.41%,23393957
2022-11-30 14:30:00,190.53,190.66,187.65,190.55,0.01%,15472675
2022-11-30 15:30:00,190.55,194.76,189.85,194.71,2.18%,13414736
2022-12-01 09:30:00,197.08,198.92,191.8,192.55,-2.30%,29119215
2022-12-01 10:30:00,192.56,196.7,191.8,194.72,1.12%,15565256
2022-12-01 11:30:00,194.69,196.05,193.75,194.66,-0.02%,8154285
2022-12-01 12:30:00,194.64,196.32,194.1,194.87,0.12%,6870148
2022-12-01 13:30:00,194.86,195.4,194.29,194.71,-0.08%,5642394
2022-12-01 14:30:00,194.72,195.0,193.13,193.71,-0.52%,7053594
2022-12-01 15:30:00,193.7,194.96,193.6,194.81,0.57%,5127163
2022-12-02 09:30:00,191.78,196.25,191.6,195.3,1.83%,24303778
2022-12-02 10:30:00,195.32,195.44,191.71,193.06,-1.16%,11548970
2022-12-02 11:30:00,193.08,193.81,192.2,192.2,-0.46%,7326186
2022-12-02 12:30:00,192.2,192.87,191.11,191.79,-0.21%,6898755
2022-12-02 13:30:00,191.82,192.6,191.39,192.49,0.35%,5344649
2022-12-02 14:30:00,192.47,195.03,191.92,194.58,1.10%,9369711
2022-12-02 15:30:00,194.57,194.97,193.7,194.85,0.14%,6906754
2022-12-05 09:30:00,189.44,191.27,183.8,184.96,-2.36%,31428574
2022-12-05 10:30:00,184.96,187.41,184.04,185.31,0.19%,13548758
2022-12-05 11:30:00,185.32,185.47,183.7,184.08,-0.67%,9074017
2022-12-05 12:30:00,184.08,184.23,182.45,183.34,-0.40%,9181620
2022-12-05 13:30:00,183.34,183.99,181.82,182.35,-0.54%,8122741
2022-12-05 14:30:00,182.33,182.33,180.76,181.12,-0.66%,9860904
2022-12-05 15:30:00,181.13,182.57,180.55,182.5,0.76%,8845983
2022-12-06 09:30:00,181.22,183.65,175.33,176.93,-2.36%,29210130
2022-12-06 10:30:00,176.9,179.75,175.57,179.33,1.37%,13821246
2022-12-06 11:30:00,179.35,180.44,177.86,178.27,-0.60%,11495849
2022-12-06 12:30:00,178.25,179.62,177.43,177.88,-0.21%,8060960
2022-12-06 13:30:00,177.89,179.57,177.38,178.07,0.10%,11230327
2022-12-06 14:30:00,178.07,179.97,177.7,178.95,0.50%,8692792
2022-12-06 15:30:00,178.95,180.64,178.92,179.81,0.48%,7318634
2022-12-07 09:30:00,175.03,179.38,172.64,173.93,-0.63%,28500816
2022-12-07 10:30:00,173.93,175.59,172.56,173.02,-0.52%,14898707
2022-12-07 11:30:00,173.03,173.84,172.22,173.19,0.09%,8889145
2022-12-07 12:30:00,173.2,175.18,172.76,174.63,0.83%,7839440
2022-12-07 13:30:00,174.6,174.61,172.88,173.29,-0.75%,6891258
2022-12-07 14:30:00,173.29,173.6,172.24,173.03,-0.15%,8214840
2022-12-07 15:30:00,173.02,174.33,172.83,174.04,0.59%,6372544
2022-12-08 09:30:00,172.2,174.88,169.1,174.7,1.45%,29728530
2022-12-08 10:30:00,174.74,175.2,170.3,170.84,-2.23%,15580891
2022-12-08 11:30:00,170.87,171.3,169.35,170.16,-0.41%,12539750
2022-12-08 12:30:00,170.17,173.24,169.85,173.19,1.77%,10151819
2022-12-08 13:30:00,173.19,174.0,171.36,172.67,-0.30%,10409883
2022-12-08 14:30:00,172.67,174.37,172.13,174.08,0.82%,11205099
2022-12-08 15:30:00,174.1,174.46,173.06,173.53,-0.33%,5787380
2022-12-09 09:30:00,173.84,179.36,173.36,179.25,3.11%,33005051
2022-12-09 10:30:00,179.26,182.42,179.24,181.3,1.14%,19531171
2022-12-09 11:30:00,181.27,182.35,180.25,182.06,0.44%,9883861
2022-12-09 12:30:00,182.05,182.5,178.52,178.97,-1.69%,12851231
2022-12-09 13:30:00,178.95,181.67,178.8,181.3,1.32%,10158555
2022-12-09 14:30:00,181.33,181.64,180.17,180.37,-0.53%,9322651
2022-12-09 15:30:00,180.37,180.76,178.62,179.03,-0.74%,7425865
2022-12-12 09:30:00,176.0,179.05,170.95,172.25,-2.13%,25850596
2022-12-12 10:30:00,172.25,172.83,170.39,171.91,-0.20%,14103119
2022-12-12 11:30:00,171.9,171.96,170.08,170.77,-0.66%,10344732
2022-12-12 12:30:00,170.75,171.94,169.71,169.94,-0.48%,11880518
2022-12-12 13:30:00,169.94,170.1,167.72,168.69,-0.73%,15192614
2022-12-12 14:30:00,168.7,169.27,167.76,168.01,-0.41%,13927455
2022-12-12 15:30:00,168.01,168.51,167.52,167.73,-0.17%,11654305
2022-12-13 09:30:00,174.87,175.05,163.5,163.83,-6.31%,52050463
2022-12-13 10:30:00,163.8,164.53,161.3,162.14,-1.01%,26679921
2022-12-13 11:30:00,162.14,162.84,157.64,157.87,-2.63%,25326836
2022-12-13 12:30:00,157.87,162.25,156.91,162.14,2.70%,19669800
2022-12-13 13:30:00,162.15,163.2,160.33,161.49,-0.41%,15368059
2022-12-13 14:30:00,161.5,163.03,159.93,161.27,-0.14%,14245560
2022-12-13 15:30:00,161.27,162.2,160.38,160.98,-0.18%,17795926
2022-12-14 09:30:00,159.25,161.62,157.34,158.26,-0.62%,37342162
2022-12-14 10:30:00,158.28,158.32,155.88,156.81,-0.93%,22320603
2022-12-14 11:30:00,156.79,160.21,156.68,158.96,1.39%,16645955
2022-12-14 12:30:00,158.96,160.05,158.43,159.42,0.29%,12485796
2022-12-14 13:30:00,159.42,160.2,155.82,157.33,-1.31%,17285064
2022-12-14 14:30:00,157.3,159.77,155.31,156.46,-0.53%,20518278
2022-12-14 15:30:00,156.46,157.8,156.02,156.84,0.24%,11317747
2022-12-15 09:30:00,153.44,160.93,153.28,159.32,3.83%,47095657
2022-12-15 10:30:00,159.3,159.49,156.52,157.35,-1.22%,17223514
2022-12-15 11:30:00,157.33,158.61,156.28,158.21,0.56%,12558323
2022-12-15 12:30:00,158.22,158.79,157.3,157.69,-0.34%,10602927
2022-12-15 13:30:00,157.68,158.29,155.61,156.52,-0.74%,11546078
2022-12-15 14:30:00,156.53,158.18,156.5,157.72,0.76%,11145813
2022-12-15 15:30:00,157.71,158.12,157.21,157.71,0,7879820
2022-12-16 09:30:00,159.63,160.99,152.41,152.46,-4.49%,31473539
2022-12-16 10:30:00,152.48,152.59,150.04,150.07,-1.58%,20836253
2022-12-16 11:30:00,150.07,151.58,150.06,150.89,0.55%,15539509
2022-12-16 12:30:00,150.88,152.1,150.62,151.17,0.19%,11932943
2022-12-16 13:30:00,151.19,151.64,150.35,150.62,-0.38%,10861211
2022-12-16 14:30:00,150.62,151.52,150.23,150.8,0.12%,11528179
2022-12-16 15:30:00,150.8,151.78,150.15,150.19,-0.41%,10506320
2022-12-19 09:30:00,154.0,155.25,150.33,151.58,-1.57%,37654463
2022-12-19 10:30:00,151.55,151.6,147.37,147.82,-2.46%,20998752
2022-12-19 11:30:00,147.8,148.0,145.82,147.88,0.06%,14419077
2022-12-19 12:30:00,147.9,153.88,147.81,153.29,3.64%,22344316
2022-12-19 13:30:00,153.29,153.29,149.15,149.19,-2.67%,16100513
2022-12-19 14:30:00,149.18,151.34,149.17,149.56,0.26%,14520698
2022-12-19 15:30:00,149.57,150.5,149.14,149.88,0.20%,9637803
2022-12-20 09:30:00,146.05,148.47,144.17,145.86,-0.13%,40604538
2022-12-20 10:30:00,145.88,147.0,141.81,142.25,-2.49%,27152737
2022-12-20 11:30:00,142.24,143.19,141.51,141.86,-0.27%,18549206
2022-12-20 12:30:00,141.87,142.23,140.81,141.77,-0.07%,15539317
2022-12-20 13:30:00,141.78,142.24,140.6,140.99,-0.56%,14486628
2022-12-20 14:30:00,141.0,141.24,139.85,140.36,-0.46%,16973910
2022-12-20 15:30:00,140.35,140.44,137.66,137.83,-1.80%,19365592
2022-12-21 09:30:00,139.34,141.26,135.89,138.09,-0.89%,51253068
2022-12-21 10:30:00,138.11,139.92,137.59,138.5,0.28%,20120403
2022-12-21 11:30:00,138.49,139.17,136.38,137.24,-0.91%,16080099
2022-12-21 12:30:00,137.22,139.52,137.21,138.33,0.81%,14757735
2022-12-21 13:30:00,138.33,140.75,138.01,139.51,0.86%,16729098
2022-12-21 14:30:00,139.52,139.65,138.03,138.08,-1.03%,12991119
2022-12-21 15:30:00,138.09,138.55,137.22,137.51,-0.42%,10119808
2022-12-22 09:30:00,136.0,136.63,131.32,131.32,-3.44%,41592855
2022-12-22 10:30:00,131.32,131.34,127.7,129.49,-1.40%,37474788
2022-12-22 11:30:00,129.48,129.59,123.91,124.45,-3.89%,34221029
2022-12-22 12:30:00,124.4,125.67,122.26,124.07,-0.27%,32880511
2022-12-22 13:30:00,124.06,126.56,123.5,125.3,1.00%,22745639
2022-12-22 14:30:00,125.31,126.79,123.86,126.2,0.71%,19134942
2022-12-22 15:30:00,126.2,126.48,124.75,125.35,-0.68%,12982869
2022-12-23 09:30:00,126.37,126.6,121.02,124.73,-1.30%,56771140
2022-12-23 10:30:00,124.73,128.62,121.63,123.81,-0.74%,43259263
2022-12-23 11:30:00,123.81,125.02,122.4,124.67,0.70%,17438196
2022-12-23 12:30:00,124.66,125.76,123.5,124.17,-0.39%,12863400
2022-12-23 13:30:00,124.17,125.22,123.8,124.2,0.02%,10769326
2022-12-23 14:30:00,124.2,125.0,123.76,124.06,-0.11%,10605126
2022-12-23 15:30:00,124.05,124.24,122.51,123.13,-0.74%,11752733
2022-12-27 09:30:00,117.5,119.67,114.12,114.96,-2.16%,62349883
2022-12-27 10:30:00,114.96,115.7,111.85,113.17,-1.55%,35422505
2022-12-27 11:30:00,113.21,113.97,111.6,112.36,-0.75%,23816752
2022-12-27 12:30:00,112.36,113.75,112.34,112.79,0.38%,20311348
2022-12-27 13:30:00,112.81,113.36,111.94,112.42,-0.35%,16735713
2022-12-27 14:30:00,112.43,112.73,111.04,111.21,-1.08%,18827422
2022-12-27 15:30:00,111.23,111.34,108.76,109.1,-1.91%,21484226
2022-12-28 09:30:00,110.35,116.27,108.24,111.7,1.22%,77201508
2022-12-28 10:30:00,111.72,111.73,108.33,110.59,-1.01%,33932614
2022-12-28 11:30:00,110.59,110.78,109.31,110.02,-0.52%,18192120
2022-12-28 12:30:00,110.02,114.02,109.75,112.07,1.86%,25785018
2022-12-28 13:30:00,112.05,114.63,111.6,112.06,0.01%,23962035
2022-12-28 14:30:00,112.06,112.97,110.75,111.06,-0.89%,21449193
2022-12-28 15:30:00,111.06,112.87,110.51,112.71,1.49%,15432540
2022-12-29 09:30:00,120.39,122.25,117.5,120.89,0.42%,68473697
2022-12-29 10:30:00,120.89,123.57,120.66,121.61,0.59%,33367373
2022-12-29 11:30:00,121.61,122.89,120.0,120.22,-1.14%,24360371
2022-12-29 12:30:00,120.23,120.33,118.44,119.14,-0.91%,26336126
2022-12-29 13:30:00,119.13,120.17,118.75,118.84,-0.24%,19865325
2022-12-29 14:30:00,118.83,121.34,118.6,120.95,1.78%,23099340
2022-12-29 15:30:00,120.94,122.17,120.93,121.84,0.74%,18811745
2022-12-30 09:30:00,119.95,124.48,119.75,123.2,2.71%,51754901
2022-12-30 10:30:00,123.19,123.29,120.99,121.52,-1.36%,26008547
2022-12-30 11:30:00,121.5,122.27,120.81,121.94,0.36%,18635821
2022-12-30 12:30:00,121.95,122.16,120.61,121.14,-0.66%,14211826
2022-12-30 13:30:00,121.14,121.72,120.88,121.46,0.26%,12191644
2022-12-30 14:30:00,121.46,122.78,121.12,122.36,0.74%,17219982
2022-12-30 15:30:00,122.37,123.29,122.2,123.24,0.71%,13158506
2023-01-03 09:30:00,118.47,118.8,110.35,111.06,-6.25%,65615599
2023-01-03 10:30:00,111.05,112.24,108.05,108.47,-2.32%,33929104
2023-01-03 11:30:00,108.47,108.5,105.6,106.15,-2.14%,33451392
2023-01-03 12:30:00,106.15,106.48,104.64,105.67,-0.45%,24087601
2023-01-03 13:30:00,105.67,107.45,105.34,107.32,1.56%,23360158
2023-01-03 14:30:00,107.32,109.4,106.77,108.08,0.71%,29563042
2023-01-03 15:30:00,108.09,108.75,107.52,108.06,-0.03%,15564359
2023-01-04 09:30:00,109.11,112.74,107.52,110.72,1.48%,60188305
2023-01-04 10:30:00,110.69,112.44,109.93,112.3,1.45%,26007372
2023-01-04 11:30:00,112.32,114.59,112.25,112.75,0.39%,25648558
2023-01-04 12:30:00,112.75,112.94,111.43,112.76,0.01%,14665172
2023-01-04 13:30:00,112.77,114.3,111.84,112.03,-0.66%,23124365
2023-01-04 14:30:00,112.02,113.94,111.9,113.01,0.88%,16542492
2023-01-04 15:30:00,113.01,113.72,112.25,113.64,0.56%,10187582
2023-01-05 09:30:00,110.51,111.33,107.44,108.42,-1.89%,49872842
2023-01-05 10:30:00,108.41,108.96,107.16,108.6,0.18%,22871409
2023-01-05 11:30:00,108.59,110.52,108.36,109.99,1.29%,20577510
2023-01-05 12:30:00,109.98,111.75,109.21,111.08,1.00%,18165539
2023-01-05 13:30:00,111.09,111.45,110.1,110.12,-0.87%,16738294
2023-01-05 14:30:00,110.11,111.33,109.97,110.59,0.44%,17126312
2023-01-05 15:30:00,110.6,110.86,110.06,110.37,-0.21%,8749525
2023-01-06 09:30:00,103.0,107.55,101.81,105.8,2.72%,74858329
2023-01-06 10:30:00,105.79,109.8,105.6,109.7,3.70%,30898462
