security,ticker,McapRank,TurnRank,VolatilityRank,PriceRank,LitVol,OrderVol,Hidden,TradesForHidden,HiddenVol,TradeVolForHidden,Cancels,LitTrades,OddLots,TradesForOddLots,OddLotVol,TradeVolForOddLots,Cancel_to_Trade,Trade_to_Order_Volume,Hidden_Rate,Hidden_Volume,Oddlot_Rate,Oddlot_Volume,date,qtr
Stock,AAPL,10,6,3,10,29411.801,962774.251,42022,389385,4164.513,33576.314,7266933,344623,181085,386602,5266.703,33383.4,21.08661639,3.054901081,10.79188978,12.4031274,46.8401612,15.77641283,25/3/2022,31/3/2022
Stock,AAPL,10,6,3,10,31708.153,880570.42,34676,390879,4347.582,36055.735,6937523,354406,179666,388994,5445.027,35916.003,19.57507209,3.600865107,8.871287534,12.05794862,46.18734479,15.16044812,28/3/2022,31/3/2022
Stock,AAPL,10,6,2,10,35424.616,936306.053,40174,453529,5043.11,40467.726,7381240,411057,225557,451126,7165.811,40208.239,17.95673106,3.783444087,8.858088457,12.46205433,49.99867,17.82174793,29/3/2022,31/3/2022
Stock,AAPL,10,6,2,10,30381.142,930708.284,34131,388967,4410.336,34791.478,7397399,352853,177612,386915,5228.111,34614.434,20.96453481,3.264303383,8.77478038,12.67648359,45.90465606,15.10384656,30/3/2022,31/3/2022
Stock,AAPL,10,6,2,10,35968.316,833733.169,44622,448759,5192.371,41160.687,6456657,401467,202412,446017,6203.533,40871.557,16.08265935,4.314127989,9.943421748,12.61487934,45.38212669,15.17811763,31/3/2022,31/3/2022
Stock,AAPL,10,5,3,10,28776.7,855285.797,32722,378006,3134.759,31911.459,6926790,343004,176975,375571,4929.729,31637.588,20.19448753,3.364571246,8.656476352,9.823302031,47.12158287,15.58187369,1/4/2022,30/6/2022
Stock,AAPL,10,5,2,10,29155.319,779699.971,28244,355544,2973.917,32129.236,5416483,325637,156404,353825,4555.692,31871.484,16.63349988,3.739299742,7.943883176,9.256108673,44.20377305,14.29394377,4/4/2022,30/6/2022
Stock,AAPL,10,5,2,10,27358.661,958610.898,30803,354672,2721.993,30080.654,7169699,321998,166805,352766,4731.568,29870.873,22.26628426,2.853990191,8.684925791,9.048982113,47.28488573,15.8400727,5/4/2022,30/6/2022
Stock,AAPL,10,5,3,10,34217.717,1097580.788,37061,458989,3982.283,38200,8722403,419289,222814,456269,6413.746,37979.314,20.80284243,3.11755794,8.074485445,10.42482461,48.83391157,16.88747195,6/4/2022,30/6/2022
Stock,AAPL,10,5,3,10,29402.445,1059106.041,29103,385331,2687.005,32089.45,8192030,355010,184382,384043,5419.166,31955.608,23.07549083,2.776156859,7.552727395,8.37348412,48.01076963,16.95841932,7/4/2022,30/6/2022
Stock,AAPL,10,5,3,10,28266.268,891229.542,31582,366587,3018.02,31284.288,7304435,332934,167284,364403,4862.708,31099.082,21.93958863,3.171603573,8.615144563,9.647079071,45.90631801,15.63617859,8/4/2022,30/6/2022
Stock,AAPL,10,5,2,10,29144.841,972729.247,30596,377577,2823.182,31968.023,7547229,344431,173803,374938,4685.712,31706.37,21.91216528,2.996192526,8.103247814,8.831268671,46.35513072,14.77845619,11/4/2022,30/6/2022
Stock,AAPL,10,5,3,10,30982.312,982560.855,32374,406457,3889.822,34872.134,7703916,372652,194219,404936,5609.582,34665.426,20.67321791,3.153220673,7.964926179,11.15452814,47.96288796,16.18206567,12/4/2022,30/6/2022
Stock,AAPL,10,5,2,10,26413.995,791448.628,27902,331076,4095.14,30509.135,6224153,301443,146302,329249,4423.347,30275.503,20.64786046,3.337423816,8.427672196,13.42266833,44.43506283,14.61031713,13/4/2022,30/6/2022
Stock,AAPL,10,5,2,10,26882.756,763012.616,29214,344152,2846.785,29729.541,5772873,312659,165435,341784,4599.927,29397.084,18.46379922,3.52323873,8.488691044,9.575610333,48.40337757,15.64756219,14/4/2022,30/6/2022
Stock,AAPL,10,5,3,10,24750.13,941225.653,21670,315596,5479.431,30229.561,7131424,292508,145665,314131,4182.371,30078.334,24.38026994,2.629563901,6.866373465,18.12606872,46.37078162,13.90492904,18/4/2022,30/6/2022
Stock,AAPL,10,5,3,10,25775.344,843017.372,27414,320770,2615.942,28391.286,6075643,291472,138837,318825,4062.339,28171.343,20.84468834,3.057510421,8.546310441,9.213890487,43.54645966,14.42011125,19/4/2022,30/6/2022
Stock,AAPL,10,5,3,10,28456.35,988132.271,36196,366029,3456.332,31912.682,7339123,326957,166930,363093,5015.662,31767.913,22.44675294,2.879811826,9.888833945,10.8305908,45.97444732,15.78845296,20/4/2022,30/6/2022
Stock,AAPL,10,6,3,10,35584.753,1228062.185,49542,456899,4353.94,39938.693,8898353,405727,211729,455210,6203.84,39740.51,21.93187291,2.897634455,10.84309661,10.90155855,46.5123789,15.61087163,21/4/2022,30/6/2022
Stock,AAPL,10,5,3,10,32675.805,1066282.122,41698,439039,4078.764,36754.569,7991394,395816,214288,437421,6051.489,36497.486,20.18966894,3.06446149,9.49756172,11.09729786,48.98896029,16.58056393,22/4/2022,30/6/2022
Stock,AAPL,10,6,5,10,39344.758,1270080.94,48350,546215,4549.581,43894.339,10312251,495622,264957,543829,7705.258,43598.315,20.80668534,3.09781501,8.851825746,10.36484682,48.72064564,17.67329311,25/4/2022,30/6/2022
Stock,AAPL,10,6,3,10,39457.082,990668.496,32197,529508,2952.956,42410.038,8378689,494651,265090,526696,6875.761,42057.577,16.938587,3.982874409,6.080550247,6.962870441,50.33074107,16.34844775,26/4/2022,30/6/2022
Stock,AAPL,10,5,4,10,34875.795,929455.599,34198,460011,4291.205,39167,8179616,424457,222351,458477,6535.99,38962.948,19.27077655,3.752281985,7.434170053,10.95617484,48.49774362,16.77488572,27/4/2022,30/6/2022
Stock,AAPL,10,7,4,10,41821.374,725211.767,90132,599007,7387.849,49209.223,6665038,505418,302652,595051,8919.717,48663.986,13.18717972,5.766780946,15.04690262,15.0131389,50.86152279,18.32919523,28/4/2022,30/6/2022
Stock,AAPL,10,7,5,10,42352.909,752387.397,58692,583059,5833.205,48186.114,7031467,521399,293656,579873,8790.581,47725.644,13.48577002,5.629135891,10.06621971,12.10557257,50.64143356,18.41898875,29/4/2022,30/6/2022
Stock,AAPL,10,6,4,10,54978.532,1270286.684,50021,722997,5471.049,60449.581,10672998,669800,344916,719632,9811.665,60069.703,15.93460436,4.328041275,6.918562594,9.050598713,47.9294973,16.33379975,2/5/2022,30/6/2022
Stock,AAPL,10,6,4,10,32605.088,932073.478,27973,417294,3601.453,36206.541,7435974,387952,198155,415866,5953.602,35997.14,19.16725265,3.498124211,6.70342732,9.94696787,47.64876186,16.53909727,3/5/2022,30/6/2022
Stock,AAPL,10,6,4,10,45204.977,1058581.171,47230,563621,5386.026,50591.003,8618932,513310,247512,560279,7729.184,50193.693,16.7908905,4.270336394,8.379744545,10.64621312,44.17656203,15.39871553,4/5/2022,30/6/2022
Stock,AAPL,10,7,4,10,55413.878,1306545.128,56889,725130,5700.506,61114.384,11039711,665442,339580,722216,9266.307,60476.953,16.59004241,4.241252507,7.845351868,9.327601175,47.01917432,15.32204673,5/5/2022,30/6/2022
Stock,AAPL,10,6,4,10,52729.039,1403736.636,40119,672790,5552.726,58281.765,11263945,630395,322528,670343,9486.647,57967.268,17.86807478,3.756334176,5.963079118,9.527381335,48.11387603,16.36552373,6/5/2022,30/6/2022
Stock,AAPL,10,6,4,10,52181.694,1116095.943,49560,663987,5315.796,57497.49,9011363,611304,304672,660672,8966.944,56932.264,14.74121386,4.675377088,7.464001554,9.245266185,46.11547031,15.75019746,9/5/2022,30/6/2022
Stock,AAPL,10,5,3,10,46340.379,1271006.206,52823,648067,5912.913,52253.292,10463725,592141,322002,644872,9180.962,51903.412,17.67100235,3.645960089,8.150854773,11.31586695,49.93269982,17.68855196,10/5/2022,30/6/2022
Stock,AAPL,10,7,4,10,58750.034,1156256.853,59453,805967,8016.055,66766.089,9300625,742583,408886,801874,11331.308,66210.15,12.52469421,5.081053907,7.376604749,12.00617727,50.99130287,17.11415546,11/5/2022,30/6/2022
Stock,AAPL,10,7,6,10,72838,1231034.601,104354,1009210,12393.43,85231.43,10547356,900264,518184,1004140,15174.774,84739.618,11.7158478,5.916811757,10.34016706,14.54091525,51.60475631,17.90753175,12/5/2022,30/6/2022
Stock,AAPL,10,6,3,10,41117.855,964861.358,53840,507120,6293.832,47411.687,7227426,450793,230654,504466,6948.756,47035.344,16.0326935,4.261529873,10.61681653,13.27485352,45.72240746,14.77347758,13/5/2022,30/6/2022
Stock,AAPL,10,6,4,10,28490.719,922591.235,35539,363441,4419.73,32910.449,7925042,326270,168788,361726,4870.921,32775.521,24.28982744,3.08811941,9.778478488,13.42956457,46.66183797,14.86146017,16/5/2022,30/6/2022
Stock,AAPL,10,5,3,10,24933.281,635907.595,29370,326477,3177.847,28111.128,5400534,295052,165450,324344,4700.437,27928.126,18.30366851,3.920896872,8.996039537,11.30458728,51.01065535,16.83047763,17/5/2022,30/6/2022
Stock,AAPL,10,6,3,10,38429.058,773891.051,57456,541505,5441.436,43870.494,6267379,481240,294082,538547,7371.15,43512.119,13.02339581,4.96569355,10.61042834,12.40340717,54.60656173,16.94045284,18/5/2022,30/6/2022
Stock,AAPL,10,7,4,10,50128.719,1114547.09,54275,686526,7469.099,57597.818,8892993,628654,359333,682744,9544.348,57232.044,14.14608513,4.497676182,7.90574574,12.96767701,52.63070785,16.67658069,19/5/2022,30/6/2022
Stock,AAPL,10,7,4,10,50027.976,1180728.4,59336,650687,7274.641,57302.617,9264542,589468,314299,648672,8523.788,57073.64,15.71678531,4.237043506,9.118977327,12.69512874,48.45268487,14.93471943,20/5/2022,30/6/2022
Stock,AAPL,10,7,5,10,37342.331,968677.864,50542,462946,6751.962,44094.293,7724024,410825,214690,461187,6508.007,43878.893,18.80125114,3.854979286,10.91747202,15.31255303,46.55161572,14.83174838,23/5/2022,30/6/2022
Stock,AAPL,10,6,4,10,35418.007,1022974.842,34719,439365,4247.391,39665.398,8014386,402133,209890,436748,6185.851,39496.132,19.92968993,3.462255917,7.902085965,10.70805088,48.05746105,15.66191596,24/5/2022,30/6/2022
Stock,AAPL,10,6,4,10,31274.318,910129.058,27893,385870,2556.812,33831.13,7207385,356906,185818,384713,5546.083,33716.562,20.19407071,3.436250906,7.228600306,7.557571976,48.30042135,16.44913559,25/5/2022,30/6/2022
Stock,AAPL,10,6,4,10,28388.594,726698.019,35334,344235,3794.994,32183.588,5536018,307694,157378,342929,4615.843,32024.767,17.99195954,3.906518699,10.26449954,11.79170576,45.89229841,14.41335389,26/5/2022,30/6/2022
Stock,AAPL,10,6,3,10,29436.972,687389.769,37654,352647,5021.145,34458.117,5001628,312965,161542,350375,4478.239,34208.654,15.98142923,4.282428009,10.67753306,14.57173356,46.10545844,13.09095354,27/5/2022,30/6/2022
Stock,AAPL,10,5,4,10,28036.444,883827.986,40636,372250,5310.315,33346.759,7304530,329289,182595,369869,5238.814,33222.85,22.1827331,3.172160697,10.91631968,15.92453108,49.36747876,15.76870738,31/5/2022,30/6/2022
Stock,AAPL,10,5,4,10,26183.531,838435.711,32919,351241,3023.897,29207.428,6911078,316891,177221,349753,4964.771,29106.683,21.80900688,3.122902646,9.372197437,10.35317797,50.6703302,17.05715145,1/6/2022,30/6/2022
Stock,AAPL,10,5,3,10,24656.8,828261.856,36932,312713,3550.549,28207.349,6110627,274775,155371,311643,4390.322,28083.918,22.23865708,2.976932938,11.81019017,12.587319,49.85544357,15.63286861,2/6/2022,30/6/2022
Stock,AAPL,10,6,4,10,31477.939,1082053.642,49436,411674,4133.012,35610.951,8323455,359989,201212,409366,5452.855,35340.393,23.12141482,2.909092283,12.00853102,11.60601412,49.1521035,15.42952564,3/6/2022,30/6/2022
Stock,AAPL,10,5,4,10,25293.807,933479.102,32202,321999,2714.951,28008.758,7367562,288391,152491,320548,4152.831,27893.916,25.54712873,2.709627558,10.00065218,9.69322167,47.5719705,14.88794546,6/6/2022,30/6/2022
Stock,AAPL,10,5,3,10,22084.344,871442.653,26607,274012,3147.101,25231.445,6552145,245986,132846,272557,3667.539,25115.665,26.63625166,2.534228033,9.710158679,12.47293209,48.7406304,14.60259563,7/6/2022,30/6/2022
Stock,AAPL,10,4,3,10,17534.119,861217.199,18169,221968,1624.251,19158.37,6514813,203140,110410,221275,3148.402,19084.443,32.07055725,2.035969442,8.185414114,8.478022922,49.89718676,16.49721713,8/6/2022,30/6/2022
Stock,AAPL,10,5,3,10,23870.877,1001892.271,27795,304015,2589.383,26460.26,7384490,275023,149827,302753,3883.31,26290.095,26.85044524,2.382579214,9.142640988,9.785931809,49.48819665,14.77100026,9/6/2022,30/6/2022
Stock,AAPL,10,6,3,10,33832.881,853289.754,36882,422255,3762.737,37595.618,6098179,383137,211289,419969,5407.996,37302.762,15.91644503,3.964993233,8.734532451,10.00844567,50.31061817,14.49757527,10/6/2022,30/6/2022
Stock,AAPL,10,6,4,10,40571.567,1188314.424,50400,525541,4727.314,45298.881,8942289,473070,264914,523273,7372.591,44986.821,18.90267614,3.414211439,9.590117612,10.43582953,50.6263461,16.38833515,13/6/2022,30/6/2022
Stock,AAPL,10,5,3,10,29126.837,1214465.042,29022,355237,3246.527,32373.364,9567478,325031,159787,353799,4627.936,32223.919,29.43558614,2.398326505,8.169757092,10.02838939,45.16321414,14.36180373,14/6/2022,30/6/2022
Stock,AAPL,10,5,4,10,32806.068,1015601.3,40937,415467,3757.661,36563.729,7653923,373152,205537,413980,6322.156,36399.487,20.51154221,3.230211304,9.853249476,10.27701797,49.64901686,17.36880523,15/6/2022,30/6/2022
Stock,AAPL,10,6,3,10,36945.954,858943.456,51895,497998,8092.252,45038.206,6628393,444265,260990,496106,7000.638,44786.145,14.91990816,4.301325511,10.42072458,17.96752739,52.60770884,15.63125828,16/6/2022,30/6/2022
Stock,AAPL,10,5,3,10,36854.341,952905.663,48408,445884,4810.058,41664.399,7192223,395633,197006,443956,6162.88,41480.599,18.17902703,3.86757498,10.85663536,11.54476751,44.37511826,14.85725893,17/6/2022,30/6/2022
Stock,AAPL,10,4,2,10,24757.094,678131.539,31125,302103,3069.321,27826.415,4744107,268216,142325,299263,4195.923,27703.74,17.68763608,3.650780502,10.30277753,11.03024231,47.55850205,15.14569152,21/6/2022,30/6/2022
Stock,AAPL,10,4,3,10,23361.198,791736.162,24016,290666,3222.415,26583.613,5433944,264833,135185,288814,3902.675,26496.248,20.51837951,2.950629152,8.262404272,12.12180978,46.80694149,14.7291609,22/6/2022,30/6/2022
Stock,AAPL,10,5,3,10,26190.631,895372.598,30849,321434,2761.12,28951.751,6645718,289212,149794,320027,4479.583,28807.473,22.97870766,2.925109732,9.597304579,9.536970665,46.80667569,15.55007272,23/6/2022,30/6/2022
Stock,AAPL,10,3,2,10,23366.038,492953.84,35039,293402,3828.858,27194.896,3691788,256766,145313,291758,4302.573,27073.348,14.37802513,4.740005271,11.94231805,14.07932577,49.80600361,15.8922827,24/6/2022,30/6/2022
Stock,AAPL,10,5,2,10,19323.979,649765.05,26259,260525,2636.613,21960.592,5000198,233083,132746,259317,3674.79,21866.796,21.4524354,2.973994831,10.07926303,12.00611076,51.19062769,16.80534268,27/6/2022,30/6/2022
Stock,AAPL,10,5,2,10,24282.593,913993.056,29370,307477,2631.095,26913.688,6959717,276077,147656,305415,4048.171,26784.026,25.2093329,2.656759025,9.551933966,9.776047787,48.34602099,15.11412437,28/6/2022,30/6/2022
Stock,AAPL,10,5,3,10,24314.409,929404.956,36224,345232,3295.886,27610.295,7467266,307841,181575,344046,4417.253,27506.867,24.25689236,2.616126463,10.49265422,11.93716329,52.77637293,16.05872817,29/6/2022,30/6/2022
Stock,AAPL,10,6,4,10,32042.584,870583.026,43961,420153,4210.144,36252.728,6650329,374097,205135,418022,5929.175,36057.737,17.77701773,3.680589104,10.46309321,11.61331638,49.07277607,16.44355829,30/6/2022,30/6/2022
Stock,AAPL,10,5,3,10,24538.9,873182.025,33718,319556,3830.16,28369.06,7541171,285063,152091,318765,4612.787,28293.352,26.45440131,2.810284603,10.55151523,13.50118756,47.71257823,16.30343057,1/7/2022,30/9/2022
Stock,AAPL,10,4,3,10,25543.598,961900.675,30214,333624,2818.274,28361.872,7763229,302238,163373,332409,4856.486,28245.346,25.68581383,2.655533847,9.056302904,9.936840558,49.14818793,17.19393347,5/7/2022,30/9/2022
Stock,AAPL,10,5,3,10,26313.001,1150788.14,35064,334767,3448.17,29761.171,8889942,298730,160474,333744,4795.614,29662.858,29.75912028,2.286520002,10.47415068,11.58613685,48.08296179,16.16706657,6/7/2022,30/9/2022
Stock,AAPL,10,5,2,10,23827.818,650169.752,34047,294180,3279.942,27107.76,4815930,258229,130934,292239,3729.109,27004.832,18.64984181,3.66486105,11.57352641,12.09964232,44.80373941,13.80904351,7/7/2022,30/9/2022
Stock,AAPL,10,5,2,10,21752.027,907810.13,35443,272175,2767.719,24519.746,6547587,235820,125181,271224,3572.159,24453.11,27.76518955,2.396098731,13.02213649,11.28771481,46.15410141,14.60819912,8/7/2022,30/9/2022
Stock,AAPL,10,6,2,10,19405.195,733786.668,25413,247465,3263.19,22668.385,5526375,220591,116489,245956,3341.327,22589.104,25.05258601,2.644528151,10.26933102,14.39533518,47.36172324,14.79176421,11/7/2022,30/9/2022
Stock,AAPL,10,6,3,10,26327.56,900741.334,43183,330304,5063.646,31391.206,6746312,285123,155815,328212,4457.64,31202.285,23.66105856,2.922876858,13.07371391,16.13077879,47.47388883,14.28626141,12/7/2022,30/9/2022
Stock,AAPL,10,6,4,10,23185.157,904900.803,32080,309335,5011.636,28196.793,7190127,276450,153155,308502,4540.087,28146.151,26.00877916,2.562176641,10.37063378,17.77378016,49.64473488,16.13040092,13/7/2022,30/9/2022
Stock,AAPL,10,6,3,10,27662.786,1016955.296,42230,352610,3801.519,31464.305,7373795,308851,169397,351053,4878.964,31389.356,23.87492675,2.720157524,11.97640453,12.08200531,48.25396735,15.54337082,14/7/2022,30/9/2022
Stock,AAPL,10,6,3,10,25327.731,805419.502,36683,303146,3464.784,28792.515,5831497,265326,140622,301931,4214.662,28697.45,21.97861122,3.144663239,12.10076993,12.03362749,46.57421729,14.68653835,15/7/2022,30/9/2022
Stock,AAPL,10,6,3,10,26338.818,854125.327,38297,327302,3830.319,30169.137,6889332,287606,142830,325877,4147.764,30070.438,23.95406215,3.083718181,11.70081454,12.69615037,43.8294203,13.7934938,18/7/2022,30/9/2022
Stock,AAPL,10,6,3,10,26393.232,755325.467,45074,320875,4348.364,30741.596,5597708,274733,139675,319782,4142.94,30660.748,20.37508417,3.494285994,14.04721465,14.14488695,43.67819327,13.51219481,19/7/2022,30/9/2022
Stock,AAPL,10,5,2,10,21917.615,738204.387,34453,282331,3104.829,25022.444,5835696,247471,129399,281902,3772.186,24964.32,23.58133276,2.969044263,12.20305245,12.40817644,45.90212201,15.11030943,20/7/2022,30/9/2022
Stock,AAPL,10,5,2,10,21322.889,925032.882,31366,275057,3109.478,24432.367,7072590,242622,133186,273947,3789.891,24367.627,29.1506541,2.305095247,11.40345456,12.72687988,48.6174333,15.55297527,21/7/2022,30/9/2022
Stock,AAPL,10,6,2,10,23155.219,1020811.585,32102,287970,3807.682,26962.901,8025758,254781,122101,286853,3574.301,26877.46,31.50061425,2.268314676,11.147689,14.12192998,42.56570439,13.29850737,22/7/2022,30/9/2022
Stock,AAPL,10,5,2,10,18783.298,858260.906,26038,245523,1993.954,20777.252,6628593,219108,115395,245115,3336.849,20729.474,30.25262884,2.188530069,10.60511643,9.596812899,47.07790221,16.09712335,25/7/2022,30/9/2022
Stock,AAPL,10,5,2,10,19137.707,687236.198,39885,259564,2968.293,22106,5562894,217982,119469,257814,3341.495,22031.23,25.51996954,2.784735009,15.36615247,13.42754456,46.3392213,15.16708327,26/7/2022,30/9/2022
Stock,AAPL,10,6,2,10,26315.636,817204.584,40922,324614,5425.813,31741.449,6265546,282491,150566,323361,4286.715,31613.226,22.1796305,3.220201711,12.60635709,17.09377855,46.56281988,13.55987839,27/7/2022,30/9/2022
Stock,AAPL,10,6,3,10,24528.336,802430.939,52480,338258,3523.657,28051.993,6158284,284956,170467,337360,4649.846,27946.586,21.61135052,3.056753523,15.51478457,12.56116455,50.52970121,16.63833285,28/7/2022,30/9/2022
Stock,AAPL,10,6,4,10,28239.19,620095.39,55086,373550,5720.592,33959.782,4725119,316409,196104,371388,5333.838,33807.457,14.93357964,4.554007408,14.74662027,16.84519647,52.80299848,15.77710503,29/7/2022,30/9/2022
Stock,AAPL,10,5,2,10,20160.848,759950.36,38733,287151,2554.05,22714.898,6109727,247397,150118,286094,3994.125,22661.176,24.6960432,2.652916435,13.48872196,11.24394219,52.47156529,17.6254092,1/8/2022,30/9/2022
Stock,AAPL,10,5,3,10,20772.199,985229.051,42168,296446,2747.475,23519.674,7570173,253100,152521,295232,4109.893,23410.215,29.90981035,2.108362414,14.22451307,11.68160324,51.66140527,17.55598144,2/8/2022,30/9/2022
Stock,AAPL,10,6,2,10,26829.202,852860.702,73924,383759,5898.795,32727.997,6133002,307935,205960,381709,5421.592,32541.387,19.91654732,3.145789452,19.26313129,18.02369696,53.95733399,16.66060516,3/8/2022,30/9/2022
Stock,AAPL,10,4,2,10,17710.423,779259.792,44458,277851,4017.075,21727.498,6168923,230494,151674,274885,3806.713,21645.478,26.7639201,2.272723831,16.00066223,18.48843802,55.17725594,17.58664327,4/8/2022,30/9/2022
Stock,AAPL,10,5,3,10,18502.037,801636.209,39756,257722,3074.233,21576.27,5985076,216920,129410,256634,3491.026,21492.534,27.59116725,2.308034092,15.42592406,14.24821343,50.42589836,16.2429707,5/8/2022,30/9/2022
